probe_or_gene,tsc2_loss,residual_after_rapamycin,genotype_dependent_rapamycin_response,signed_residual_ratio,absolute_residual_ratio,residual_class
Tm4sf4,0.32039371199999955,0.04576728599999935,-0.2746264260000002,,,unclassified
Rp1,-0.08752577375000037,0.034224121500000315,0.12174989525000068,,,unclassified
Lpxn,0.21026633550000096,0.26645953349999907,0.05619319799999811,,,unclassified
Tmem40,0.04489074474999999,-0.12963793599999995,-0.17452868074999994,,,unclassified
Ces2g,0.15553854950000012,0.0004403249999995751,-0.15509822450000055,,,unclassified
Upp2,0.01795013749999974,-0.0322582115000003,-0.05020834900000004,,,unclassified
Purg,-0.27947162650000035,0.06593508875000076,0.3454067152500011,,,unclassified
Spdl1,0.04196207800000096,-0.308596691,-0.35055876900000094,,,unclassified
Jdp2,-0.2273778597499998,-0.09324263424999923,0.13413522550000057,,,unclassified
Cyp3a25,0.18715300799999923,0.02603448400000019,-0.16111852399999904,,,unclassified
Zfp418,0.024747414000000134,-0.07461190400000017,-0.09935931800000031,,,unclassified
Siglecf,0.1127015189999998,-0.04497173900000018,-0.15767325799999998,,,unclassified
Rhov,0.20209520299999983,-0.07164928150000005,-0.2737444844999999,,,unclassified
Ppp1r42,0.020703181500000056,-0.028586800750000307,-0.049289982250000364,,,unclassified
Odf4,-0.13382993150000022,-0.09075409100000087,0.04307584049999935,,,unclassified
Aph1a,0.1262495303333342,0.15086976816666642,0.024620237833332226,,,unclassified
Nln,0.21051759599999986,-0.03700269099999964,-0.2475202869999995,,,unclassified
Cacul1,0.2421523140833326,0.08984744491666685,-0.15230486916666575,,,unclassified
Sox10,-0.14839386333333326,-0.1365161755000006,0.01187768783333265,,,unclassified
Fbxw7,-0.14089841350000043,-0.04999147899999912,0.09090693450000131,,,unclassified
Rab7b,0.030150212499999718,-0.04350573450000095,-0.07365594700000067,,,unclassified
Mylip,0.17569958849999878,0.07460918399999983,-0.10109040449999895,,,unclassified
Orai1,0.026577013249999837,0.002679320249999506,-0.02389769300000033,,,unclassified
Tprkb,0.23701010499999953,0.07742702133333346,-0.15958308366666607,,,unclassified
Msantd4,0.0030445209999996337,0.06481449750000046,0.06176997650000082,,,unclassified
Glyctk,-0.07165661325000006,-0.041735638250000484,0.029920974999999572,,,unclassified
Cflar,-0.18660015787499962,0.1000936803750001,0.2866938382499997,,,unclassified
Sfswap,-0.17364203649999954,-0.007792205499999483,0.16584983100000006,,,unclassified
Adgre4,0.07530540174999967,-0.11392154174999991,-0.18922694349999958,,,unclassified
Znrd1as,0.06581210999999954,-0.14594510299999985,-0.2117572129999994,,,unclassified
Proser2,-0.12329887449999966,-0.16743953500000064,-0.04414066050000098,,,unclassified
Sectm1a,0.1593083799999997,-0.047399811500000055,-0.20670819149999975,,,unclassified
Uroc1,0.08107004799999995,0.019060017499999304,-0.062010030500000646,,,unclassified
Mocs1,-0.008097102999999883,-0.011460374000000328,-0.003363271000000445,,,unclassified
Klrc1,0.12207785850000086,0.0030124144999996716,-0.11906544400000119,,,unclassified
Vrk1,-0.4195712529999991,-0.3666338704999994,0.052937382499999686,,,unclassified
Zfp566,-0.056931122499999987,0.08156238549999983,0.13849350799999982,,,unclassified
Tcte2,-0.029344891000000928,-0.2190264472500001,-0.18968155624999916,,,unclassified
Zfp119a,-0.1888506379999999,-0.06216134150000041,0.1266892964999995,,,unclassified
Stx18,0.037278448400000386,0.018218325900000387,-0.0190601225,,,unclassified
Slc25a2,0.001014701000000784,-0.2866588795,-0.2876735805000008,,,unclassified
Nr2c2,-0.12431456637500027,-0.08523814637500049,0.03907641999999978,,,unclassified
Ephb2,0.26565721599999925,-0.1112016933333333,-0.37685890933333255,,,unclassified
Mcts1,0.029536305000000596,0.051451572999999584,0.02191526799999899,,,unclassified
Ubxn2a,-0.047535838999999136,0.09842669250000036,0.1459625314999995,,,unclassified
Pex16,0.16270483899999988,-0.016695732749999692,-0.17940057174999957,,,unclassified
Usp3,0.06429248300000001,0.018475058499999975,-0.04581742450000004,,,unclassified
E430018J23Rik,-0.25112354000000003,-0.006153899000000962,0.24496964099999907,,,unclassified
Tmem106a,0.10917130500000027,0.2023502869999998,0.09317898199999952,,,unclassified
Sft2d2,0.3099912487500003,0.20467609750000015,-0.10531515125000013,,,unclassified
Mboat2,0.20025761399999986,0.08547889349999949,-0.11477872050000038,,,unclassified
Zfp622,-0.053912456750000004,0.1480253210000022,0.2019377777500022,,,unclassified
Fktn,-0.07004322725000023,-0.05137897625000054,0.018664250999999688,,,unclassified
Scgb2b27,0.07971616299999962,0.08443294349999952,0.004716780499999906,,,unclassified
Slc17a2,0.01586791525000031,0.009422310499999753,-0.006445604750000555,,,unclassified
Dnmt3l,0.051826155999999735,-0.07264603149999971,-0.12447218749999944,,,unclassified
Tnrc6a,-0.12708457062500056,-0.08796308775000128,0.03912148287499928,,,unclassified
Fgd4,-0.036158057749999806,-0.05693510824999937,-0.02077705049999956,,,unclassified
Slc22a19,0.05513035350000095,-0.10776204799999967,-0.16289240150000062,,,unclassified
Itgbl1,0.2911357360000002,0.059727746999999276,-0.23140798900000092,,,unclassified
Cybrd1,-0.027371348499999115,-0.24137876400000025,-0.21400741550000113,,,unclassified
Pelp1,0.09349979874999992,-0.15975734025000055,-0.25325713900000046,,,unclassified
Ccdc163,0.2728350619999995,-0.13875206100000081,-0.41158712300000033,,,unclassified
Bpifb5,-0.02307972449999962,0.025745203000000494,0.048824927500000115,,,unclassified
Cnbd2,0.1339382449999995,-0.09402856099999912,-0.22796680599999863,,,unclassified
Oas1h,-0.04904421200000009,-0.03575415749999955,0.013290054500000537,,,unclassified
Isoc1,0.18520487775000127,-0.18605696649999892,-0.3712618442500002,,,unclassified
Ppp6r2,0.06291559933333435,-0.12923593366666708,-0.19215153300000143,,,unclassified
Pbld1,0.030884524500000232,-0.17431367600000058,-0.20519820050000082,,,unclassified
Zfp472,0.06738772449999963,-0.20201211650000062,-0.26939984100000025,,,unclassified
Prmt6,-0.13466570250000043,-0.12932174250000017,0.0053439600000002585,,,unclassified
Clip1,-0.00836499216666553,0.1568916914999985,0.16525668366666402,,,unclassified
Wasf3,-0.21027814300000003,-0.1304585394999993,0.07981960350000072,,,unclassified
Fcrl1,-0.06383173325000069,-0.10523336199999989,-0.0414016287499992,,,unclassified
Oas2,-0.06548285200000059,-0.018770631499998913,0.04671222050000168,,,unclassified
Mtmr14,-0.2260486635000003,0.28220167699999976,0.5082503405000001,,,unclassified
Celsr3,-0.10800670799999956,0.1732118429999998,0.2812185509999994,,,unclassified
Tex264,0.17014305350000214,0.12926064499999868,-0.040882408500003464,,,unclassified
Cyp2d34,0.28888753150000035,-0.07721974099999951,-0.36610727249999986,,,unclassified
Plekhg6,-0.04527745449999987,-0.045500134499999234,-0.0002226799999993645,,,unclassified
Wrn,-0.03530144216666731,-0.15868170483333266,-0.12338026266666535,,,unclassified
Gatad2b,-0.036286192500000425,0.47012734599999817,0.5064135384999986,,,unclassified
Dnajc18,-0.2541316307499999,-0.09037792175000003,0.16375370899999986,,,unclassified
Tm6sf2,0.06874474600000013,-0.1541572499999999,-0.22290199600000005,,,unclassified
Zfp286,-0.06764745325000021,-0.12306454924999954,-0.05541709599999933,,,unclassified
Pds5a,0.11898683799999965,0.04600464500000001,-0.07298219299999964,,,unclassified
Otor,0.023888380999999015,0.016824557999999712,-0.007063822999999303,,,unclassified
Gimap7,0.2920160444999995,-0.09039277950000013,-0.38240882399999965,,,unclassified
Zfp944,0.004792682749999777,-0.13250633924999988,-0.13729902199999966,,,unclassified
Hypk,0.16953679700000013,-0.06668306849999972,-0.23621986549999985,,,unclassified
Scnn1a,0.17945119100000007,-0.012338949000000099,-0.19179014000000016,,,unclassified
Kcnc4,0.18749811525000037,-0.08427826675000016,-0.27177638200000054,,,unclassified
Rarres2,0.23055637549999997,-0.03136360166666563,-0.2619199771666656,,,unclassified
Cdh10,-0.7282164795000003,-0.6168264060000004,0.11139007349999996,0.8470371426138539,0.8470371426138539,persistent_residual
P2rx3,0.12065361999999968,-0.03728764799999951,-0.1579412679999992,,,unclassified
BC002059,0.2595008959999996,-0.25979478899999986,-0.5192956849999995,,,unclassified
Zfp106,0.07491338900000066,-0.08434570130000019,-0.15925909030000085,,,unclassified
Arntl,-0.13033016350000004,-0.20694393700000013,-0.07661377350000009,,,unclassified
Pde6g,0.02134407275000072,-0.2277239432500009,-0.2490680160000016,,,unclassified
Fkbp6,0.04067047050000028,-0.10280423200000044,-0.14347470250000072,,,unclassified
Ace2,0.0023050510000004465,-0.0443087826666666,-0.04661383366666705,,,unclassified
Rbp3,-0.0068472735000000284,-0.09602829099999965,-0.08918101749999963,,,unclassified
Lifr,0.18320045133333185,0.16962909933333137,-0.01357135200000048,,,unclassified
Smagp,0.04256514999999972,0.0013734914999989911,-0.04119165850000073,,,unclassified
Slc44a3,0.21628272199999898,-0.07768468449999943,-0.2939674064999984,,,unclassified
Sorcs3,0.057261726500000165,-0.0568831835000001,-0.11414491000000027,,,unclassified
Ankrd27,-0.005917471500000104,0.08647887399999998,0.09239634550000009,,,unclassified
Rbbp6,-0.039025990166666524,-0.06211609166666676,-0.023090101500000237,,,unclassified
Sptbn4,0.012186658500000114,0.038519950000000414,0.0263332915000003,,,unclassified
Aspdh,0.048875167500000316,-0.05964252299999995,-0.10851769050000026,,,unclassified
Spire2,0.10581218649999968,-0.20265464349999895,-0.30846682999999864,,,unclassified
Oas1b,0.07930307349999932,0.10300084599999959,0.02369777250000027,,,unclassified
Ifi27l2b,0.28700028299999936,0.04270493799999997,-0.2442953449999994,,,unclassified
BC006965,0.29401828999999946,0.06871858450000001,-0.22529970549999945,,,unclassified
Fam3b,-0.11683873050000138,-0.02740995200000018,0.0894287785000012,,,unclassified
Klhl36,0.1167752765000003,-0.13583998649999973,-0.25261526300000003,,,unclassified
Rnf183,0.02839760300000016,-0.10533394299999976,-0.13373154599999992,,,unclassified
Oit3,0.08803171199999937,0.08236744949999952,-0.00566426249999985,,,unclassified
Hsd3b2,-0.08908793799999959,0.0441191639999996,0.1332071019999992,,,unclassified
B3gnt8,0.2743894305000003,0.05365027449999893,-0.22073915600000138,,,unclassified
Taldo1,0.1523632639999999,-0.09340534199999961,-0.2457686059999995,,,unclassified
Neto1,0.03431533975000001,-0.14693081600000024,-0.18124615575000025,,,unclassified
Pigx,0.05834388725000039,-0.1285556687499989,-0.1868995559999993,,,unclassified
H2-Q10,0.03662940550000027,-0.049976212000000686,-0.08660561750000095,,,unclassified
Guca1b,0.019601885500000193,-0.022255624999999668,-0.04185751049999986,,,unclassified
Sesn2,0.12666830775000015,-0.05839712874999936,-0.1850654364999995,,,unclassified
Lactb2,0.2913650042500002,0.11790438150000071,-0.17346062274999952,,,unclassified
Hnrnpd,-0.27797526850000054,-0.12781778649999964,0.1501574820000009,,,unclassified
Ndufs1,0.2544712175000008,-0.0072707085000001115,-0.2617419260000009,,,unclassified
Klk1b11,-0.22160245549999935,-0.2779304429999989,-0.056327987499999566,,,unclassified
Ccdc166,0.006379883999999336,-0.03197833824999918,-0.03835822224999852,,,unclassified
Snx6,-0.03812058983333255,-0.10593442366666661,-0.06781383383333406,,,unclassified
Acnat2,0.09259338950000107,-0.07958747650000042,-0.1721808660000015,,,unclassified
Noxo1,-0.36768388750000014,-0.0673303005000001,0.30035358700000003,,,unclassified
Serpini2,-0.1630728044999996,-0.1882310735000008,-0.025158269000001177,,,unclassified
Myh2,0.10554343099999919,0.06841624250000056,-0.03712718849999863,,,unclassified
Csf1,0.12018206237499918,0.25635084124999885,0.13616877887499967,,,unclassified
Gbp7,-0.007612468500000524,0.0680490352500005,0.07566150375000102,,,unclassified
Tspan33,0.1380713543750005,-0.06527935687500008,-0.2033507112500006,,,unclassified
Golt1a,0.09850887549999943,-0.07055634300000069,-0.16906521850000011,,,unclassified
AF067063,-0.1437160835000002,0.0432292400000005,0.1869453235000007,,,unclassified
Trabd,-0.03206960099999989,-0.09549569949999981,-0.06342609849999992,,,unclassified
Rorb,-0.09461728999999952,-0.18948972199999936,-0.09487243199999984,,,unclassified
AI661453,-0.011067055499999867,-0.21064522699999877,-0.1995781714999989,,,unclassified
Gzmn,0.08275387999999939,-0.19970470950000063,-0.2824585895,,,unclassified
Gngt1,0.06056096662500021,-0.009077461999998704,-0.06963842862499892,,,unclassified
Prss42,0.0591527730000001,0.03407798149999941,-0.025074791500000693,,,unclassified
Rho,-0.02519224237499884,-0.16664524825000004,-0.1414530058750012,,,unclassified
Golph3l,0.11601067750000027,-0.07494435424999946,-0.19095503174999973,,,unclassified
C1ql3,-0.26828997450000003,-0.31365364600000056,-0.045363671500000535,,,unclassified
Sgip1,0.09771220874999997,-0.07284497825000003,-0.170557187,,,unclassified
Rpl4,-0.13917344000000043,-0.11440468500000023,0.024768755000000198,,,unclassified
Ska1,-0.04751687949999894,-0.00011779999999994573,0.047399079499999,,,unclassified
Desi2,0.2200183352499998,0.015795595499998427,-0.20422273975000138,,,unclassified
Lmbrd1,0.04160608224999951,0.16865076874999918,0.12704468649999967,,,unclassified
Sel1l,0.29187085412500124,0.290747751375001,-0.001123102750000271,,,unclassified
Mrpl15,0.004399992214286108,-0.06796087999999934,-0.07236087221428544,,,unclassified
Phospho2,0.13445058850000002,-0.0375619902500004,-0.17201257875000042,,,unclassified
Ocel1,-0.016736713000000236,-0.11534596350000115,-0.09860925050000091,,,unclassified
Klhl25,-0.08507907250000013,-0.22537718499999926,-0.14029811249999913,,,unclassified
Sppl2a,-0.14688899449999937,0.22435533400000018,0.37124432849999955,,,unclassified
Sfr1,0.05856798499999982,0.11011081750000073,0.05154283250000091,,,unclassified
Hint2,0.11746228949999882,-0.07576135849999943,-0.19322364799999825,,,unclassified
Epb41l5,0.11675831550000026,0.04258462349999981,-0.07417369200000046,,,unclassified
Clcc1,0.09275934110000073,-0.10642715089999832,-0.19918649199999905,,,unclassified
Hyi,-0.02228843650000023,0.07140927049999934,0.09369770699999957,,,unclassified
Ank3,-0.05411974166666589,-0.043285899333333155,0.010833842333332733,,,unclassified
Slc22a22,0.0750818329999996,0.05694508649999985,-0.018136746499999745,,,unclassified
Lbh,0.2519695952499976,0.39592598700000003,0.1439563917500024,,,unclassified
Zfp84,-0.10478481250000016,-0.01872676249999916,0.086058050000001,,,unclassified
Gatc,0.08966483649999901,-0.13085396650000014,-0.22051880299999915,,,unclassified
Fam81a,-0.05989617100000011,-0.14796119099999938,-0.08806501999999927,,,unclassified
P2ry6,-0.487970625,0.1635182730000002,0.6514888980000002,,,unclassified
Ffar2,-0.02599294925000084,-0.14646017899999908,-0.12046722974999824,,,unclassified
Synj2,-0.0458821619166665,-0.17941884424999976,-0.13353668233333327,,,unclassified
Scgb3a2,0.06618078649999948,-0.19412706800000024,-0.2603078544999997,,,unclassified
AF067061,0.041436176999999574,-0.029373847999999647,-0.07081002499999922,,,unclassified
Agr3,-0.07557193450000099,-0.02903801450000021,0.046533920000000784,,,unclassified
Slc22a29,0.14419126000000038,-0.22188861299999996,-0.36607987300000033,,,unclassified
Slmo1,0.1221920695000005,-0.07106779150000087,-0.19325986100000137,,,unclassified
Fcgr4,0.14696574399999918,-0.006744472000000279,-0.15371021599999946,,,unclassified
LOC665506,0.0368194191666662,0.008629482500001728,-0.028189936666664472,,,unclassified
Dguok,-0.10946375750000037,0.1009679444999998,0.21043170200000016,,,unclassified
Tcf7l2,-0.12258985012500023,0.0008411963750001306,0.12343104650000036,,,unclassified
Nags,-0.010134028000001294,-0.057449756499999616,-0.04731572849999832,,,unclassified
Arr3,-0.1698837602500003,-0.26847078725000095,-0.09858702700000066,,,unclassified
2210407C18Rik,0.24594996799999969,-0.23446608400000013,-0.4804160519999998,,,unclassified
Col20a1,0.09727389116666618,-0.006815212000001125,-0.10408910316666731,,,unclassified
Krtap6-5,0.14449190850000093,-0.21273712899999886,-0.3572290374999998,,,unclassified
Gm6607,0.06456935350000048,-0.13833141499999968,-0.20290076850000016,,,unclassified
Setd4,-0.05224884566666699,-0.11600588850000015,-0.06375704283333317,,,unclassified
Zfp959,-0.09609174349999972,-0.18778388600000007,-0.09169214250000035,,,unclassified
Wsb1,-0.02931099499999945,0.037737609999999755,0.0670486049999992,,,unclassified
Tmem258,-0.015659450999999436,-0.013620903500001447,0.002038547499997989,,,unclassified
Cd207,0.0986712325000001,-0.16078349950000081,-0.2594547320000009,,,unclassified
Theg,0.17791772799999972,-0.1657950924999998,-0.3437128204999995,,,unclassified
Rgs11,0.2821486204999992,0.02741171050000002,-0.2547369099999992,,,unclassified
Hnf4aos,0.04209802050000011,-0.10841775649999974,-0.15051577699999985,,,unclassified
Ighm,0.07385598599999987,-0.15779587895000002,-0.2316518649499999,,,unclassified
Tyro3,0.4080724209999991,0.19353650925000032,-0.21453591174999875,,,unclassified
Slc14a2,-0.11225678774999892,-0.09854932525000049,0.013707462499998435,,,unclassified
Ptger3,0.07384245374999931,-0.06523169849999988,-0.1390741522499992,,,unclassified
Mad1l1,-0.1682676050000005,-0.21237092400000002,-0.04410331899999953,,,unclassified
Madcam1,-0.2294172355000006,-0.19254652950000128,0.03687070599999931,,,unclassified
Foxn4,0.1457132604999991,-0.018052876500000536,-0.16376613699999965,,,unclassified
Hnrnpll,0.01930668024999882,-0.015781798999999097,-0.03508847924999792,,,unclassified
Dixdc1,0.034952115500000325,-0.09029763249999956,-0.12524974799999988,,,unclassified
Acot5,0.27054148849999926,-0.1062325710000005,-0.37677405949999976,,,unclassified
Cst11,0.06627710600000025,-0.11608388000000058,-0.18236098600000084,,,unclassified
Klra12,0.06864612349999977,-0.20729560000000014,-0.2759417234999999,,,unclassified
Alb,-0.0233138869999987,-0.2547126584999999,-0.2313987715000012,,,unclassified
Cebpg,-0.05291865216666558,-0.011591755833332051,0.04132689633333353,,,unclassified
Eri3,0.0043681417499996655,-0.011769143750000488,-0.016137285500000154,,,unclassified
Rap1gds1,0.006376737000000077,-0.07707169950000115,-0.08344843650000122,,,unclassified
Pear1,-0.11076387066666626,-0.15012591599999947,-0.03936204533333321,,,unclassified
Apbb1ip,0.3645194630000006,-0.005016808000000594,-0.3695362710000012,,,unclassified
Psmc3ip,-0.166235305499999,-0.09519827249999935,0.07103703299999964,,,unclassified
Emp2,0.24054794100000088,0.3250915030000012,0.08454356200000035,,,unclassified
Fbrs,-0.04589714149999935,-0.1218033820000004,-0.07590624050000105,,,unclassified
Slit1,-0.16334241649999992,-0.2193747805000008,-0.05603236400000089,,,unclassified
Ube4a,0.11612122833333327,0.10611957133333316,-0.010001657000000108,,,unclassified
Pdik1l,0.0569786798333336,-0.1097779008333335,-0.1667565806666671,,,unclassified
Leng1,0.27468988650000004,-0.21255148499999876,-0.4872413714999988,,,unclassified
Rnf144b,0.17753409300000023,-0.09343917750000053,-0.27097327050000075,,,unclassified
Mtl5,0.1559108604999997,-0.32990030100000034,-0.48581116150000003,,,unclassified
Rab27a,0.060602346833333876,-0.055496538833333275,-0.11609888566666715,,,unclassified
Crygn,0.24331243650000012,-0.1361886520000004,-0.3795010885000005,,,unclassified
Zfp189,-0.1256128469999993,0.0345816990000003,0.1601945459999996,,,unclassified
Samd11,0.1062325184999997,-0.10873041999999966,-0.21496293849999937,,,unclassified
Cr2,-0.022889743999999546,-0.028944311000000056,-0.00605456700000051,,,unclassified
Stx19,-0.08199319650000003,-0.26527133,-0.1832781335,,,unclassified
Foxj1,-0.10747412799999978,-0.09394579050000029,0.013528337499999488,,,unclassified
Zcchc18,0.035179052000000155,-0.0974530764999999,-0.13263212850000006,,,unclassified
Slamf8,0.12296978949999904,-0.30828403100000035,-0.4312538204999994,,,unclassified
Rnase2a,0.1255474200000002,-0.038056647499999485,-0.16360406749999967,,,unclassified
Rgs3,0.08136064037500024,-0.11962210624999958,-0.20098274662499982,,,unclassified
Zfp825,-0.2672971569999998,0.047367055999999685,0.31466421299999947,,,unclassified
Naip1,0.08964011749999923,-0.14415099799999975,-0.23379111549999898,,,unclassified
Trmt112,-0.0015271929999975953,-0.01441950825000049,-0.012892315250002895,,,unclassified
Tkfc,-0.05035595100000023,-0.042503075500000875,0.007852875499999357,,,unclassified
Mfsd6l,0.057882758000000756,-0.030713516500000537,-0.08859627450000129,,,unclassified
Prima1,0.16383110250000055,-0.22356446599999913,-0.3873955684999997,,,unclassified
Zbtb21,-0.3703123445000003,-0.08474954199999996,0.2855628025000003,,,unclassified
BC027072,0.045193187500000676,0.025640723499998685,-0.01955246400000199,,,unclassified
Dnah1,0.2614319055000003,-0.018516947999999367,-0.27994885349999965,,,unclassified
Trim31,-0.15531121199999998,-0.1380210144999996,0.01729019750000038,,,unclassified
Catsper2,-0.02590891250000027,-0.08818816900000037,-0.0622792565000001,,,unclassified
Col26a1,0.07008011799999991,0.028916835000000418,-0.041163282999999495,,,unclassified
4930432F04Rik,0.003928238000000306,-0.2001843474999987,-0.204112585499999,,,unclassified
Cpsf4l,0.07865753150000021,-0.04533074625000033,-0.12398827775000054,,,unclassified
Carf,0.1514935719999997,-0.22709483150000054,-0.3785884035000002,,,unclassified
Dock7,0.00192952075000008,-0.09676719625000008,-0.09869671700000016,,,unclassified
B3gat1,-0.04469530933333221,-0.08958577783333332,-0.04489046850000111,,,unclassified
Stk31,0.10332414224999997,-0.08120754025000032,-0.1845316825000003,,,unclassified
Tmem116,0.039341965999999395,-0.008854039500000965,-0.04819600550000036,,,unclassified
Zfp605,0.01530748099999979,-0.17095896649999887,-0.18626644749999866,,,unclassified
Clmn,0.12556979574999882,-0.07531229524999983,-0.20088209099999865,,,unclassified
Fam173a,0.40521237549999967,0.4171244795,0.011912104000000312,,,unclassified
Acly,0.013942635999999453,-0.3252139319999996,-0.33915656799999905,,,unclassified
Fam76a,0.06516502050000028,0.04708055424999813,-0.01808446625000215,,,unclassified
Ppm1b,-0.1409172984999998,-0.008441000333334614,0.13247629816666517,,,unclassified
Rab43,0.20160276549999967,-0.16526695800000013,-0.3668697234999998,,,unclassified
Gorasp1,0.10456405075000053,-0.06312458075000027,-0.1676886315000008,,,unclassified
Cd8a,-0.03009484700000087,-0.10932161150000042,-0.07922676449999955,,,unclassified
H2-K1,0.9862183123750015,1.022408723249999,0.036190410874997525,1.0366961456919657,1.0366961456919657,persistent_residual
Slc12a5,-0.12165086074999998,-0.001941770000001064,0.11970909074999891,,,unclassified
Plcb4,0.0775513602500002,0.2874352604999997,0.20988390024999948,,,unclassified
Ptpra,-0.06836223550000042,0.07205405750000082,0.14041629300000125,,,unclassified
Kcnk3,-0.2543616551666652,-0.13428151183333448,0.12008014333333072,,,unclassified
Hdhd3,0.24741640150000066,-0.0018475119999994405,-0.2492639135000001,,,unclassified
Narf,-0.013003061499999191,-0.21820716700000098,-0.2052041055000018,,,unclassified
Ccdc28a,-0.03413008800000039,-0.01809150424999917,0.016038583750001223,,,unclassified
Myef2,-0.08324962799999991,-0.23741346950000075,-0.15416384150000084,,,unclassified
Rcor3,0.10215019999999964,0.09871784599999955,-0.003432354000000082,,,unclassified
Enpp3,0.02106778659999975,-0.1297223554000002,-0.15079014199999996,,,unclassified
Aggf1,0.15679164700000037,0.2662938405000004,0.10950219350000001,,,unclassified
Acsf2,-0.0193080590000001,-0.07482458950000037,-0.05551653050000027,,,unclassified
Zfp142,0.18632279133333185,-0.1258531629999986,-0.31217595433333045,,,unclassified
Grem1,-0.15207674099999835,0.13051469750000066,0.282591438499999,,,unclassified
Mall,-0.032417938000000035,0.012293559999999815,0.04471149799999985,,,unclassified
Mllt6,-0.04488292749999978,-0.02993687075000029,0.014946056749999492,,,unclassified
Zfp397,0.2634730730000019,-0.26578095300000015,-0.529254026000002,,,unclassified
Agfg2,0.2289657674999992,-0.19973401724999995,-0.42869978474999915,,,unclassified
Slc3a2,0.16661876499999906,0.09558356999999873,-0.07103519500000033,,,unclassified
Cyp2d13,-0.03803856750000012,-0.0939380209999996,-0.055899453499999474,,,unclassified
Itgal,-0.002026179000000461,0.06950034699999996,0.07152652600000042,,,unclassified
Erg,-0.02060798199999958,0.010270628499998935,0.030878610499998516,,,unclassified
Polb,-0.14311567516666646,-0.1024536488333343,0.04066202633333216,,,unclassified
Psmg2,-0.09453516524999994,-0.012426143999999972,0.08210902124999997,,,unclassified
Oas3,-0.07876285200000055,-0.1062552090000004,-0.027492356999999856,,,unclassified
Tdpoz1,0.03836674300000009,-0.01185974000000023,-0.05022648300000032,,,unclassified
Alox8,-0.013984288999999706,-0.03374583749999971,-0.019761548500000004,,,unclassified
Wnt1,0.12319522349999978,-0.0771130460000009,-0.2003082695000007,,,unclassified
Herc1,-0.09419392200000054,-0.09631438950000071,-0.002120467500000167,,,unclassified
Hgf,-0.02267201474999858,-0.0663752010000005,-0.04370318625000191,,,unclassified
Rasgrp4,0.03067192399999996,0.0439212479999993,0.01324932399999934,,,unclassified
Tfr2,0.1191984982499994,0.11915725275,-4.1245499999398305e-05,,,unclassified
Aqp4,0.4962038492499996,0.4440144065,-0.05218944274999959,,,unclassified
Pbx1,0.030531798250001074,-0.040525390500000036,-0.07105718875000111,,,unclassified
Ocstamp,-0.009297749499999952,-0.1358420340000004,-0.12654428450000044,,,unclassified
Tpk1,-0.18279489900000012,0.061976624999999785,0.2447715239999999,,,unclassified
Osbpl5,-0.10156020900000051,0.12167481400000035,0.22323502300000087,,,unclassified
Nr1i3,0.2764187394999995,-0.07246523150000073,-0.34888397100000024,,,unclassified
BC023105,-0.051068753500000064,0.009858558999999545,0.06092731249999961,,,unclassified
Adam26a,0.04199755149999973,0.020568694000000498,-0.021428857499999232,,,unclassified
Lck,-0.06493371949999993,-0.1729682669999999,-0.10803454749999997,,,unclassified
Gm9885,-0.20594850049999902,-0.15541503950000113,0.05053346099999789,,,unclassified
Mfsd7b,-0.05116139400000019,-0.14614024200000042,-0.09497884800000023,,,unclassified
Cited4,0.07494480625000044,-0.02561380474999897,-0.10055861099999941,,,unclassified
Thop1,-0.06920799125000077,-0.08047040800000005,-0.011262416749999282,,,unclassified
Dnm3,0.08072653950000053,-0.16473212449999952,-0.24545866400000005,,,unclassified
Tmem110,-0.07036769800000009,-0.16798808949999966,-0.09762039149999957,,,unclassified
Adar,0.22635480350000048,0.15457689549999998,-0.0717779080000005,,,unclassified
Pdzph1,0.11387578999999981,-0.05991594550000112,-0.17379173550000093,,,unclassified
Chrna2,0.12261626899999989,-0.011548426500000097,-0.1341646955,,,unclassified
Arl4a,0.1546867507500007,-0.03481190024999936,-0.18949865100000007,,,unclassified
Nlrp3,0.16802761649999987,-0.04497784349999989,-0.21300545999999976,,,unclassified
Rfx3,-0.07788573050000025,0.10403342999999943,0.18191916049999968,,,unclassified
Ppp1r16b,0.011146343499999212,0.060783039499999525,0.04963669600000031,,,unclassified
Slc1a1,-0.027108647000000374,-0.03554787083333366,-0.008439223833333287,,,unclassified
Wfdc5,-0.14702720599999974,-0.06597364349999957,0.08105356250000018,,,unclassified
Gm20274,0.011786874000000225,-0.1285657665000004,-0.14035264050000062,,,unclassified
Parn,-0.08350989175000034,0.12266040450000038,0.20617029625000072,,,unclassified
Glis1,0.08569715249999987,0.015411363999999317,-0.07028578850000056,,,unclassified
Wif1,0.025050878000000054,0.012205308000000414,-0.01284556999999964,,,unclassified
Gm20767,-0.06153276949999942,0.052005697999999434,0.11353846749999885,,,unclassified
Krtap19-3,0.027236613000001242,-0.20532949150000057,-0.2325661045000018,,,unclassified
Krtap16-3,-0.035793811250000473,-0.03267014324999984,0.0031236680000006345,,,unclassified
Oprm1,0.011281176333334031,-0.0945633008333342,-0.10584447716666823,,,unclassified
Kcnk7,-0.1386959740000009,-0.1728039739999998,-0.03410799999999892,,,unclassified
Slc41a3,0.0030490341666657983,0.03404986566666679,0.03100083150000099,,,unclassified
Oscar,-0.04562096050000086,-0.16530735799999974,-0.11968639749999888,,,unclassified
